,subject,congruency,rt,acc,task
653,10,congruent,0.45113962500000004,1,flanker
654,10,incongruent,0.33432480299999995,1,flanker
655,10,congruent,0.418040213,1,flanker
656,10,incongruent,0.368060852,1,flanker
657,10,congruent,0.368010671,1,flanker
658,10,congruent,0.384765698,1,flanker
659,10,congruent,0.334637097,1,flanker
660,10,incongruent,0.384745684,1,flanker
661,10,congruent,0.351320029,1,flanker
662,10,congruent,0.401428532,1,flanker
663,10,congruent,0.351290487,1,flanker
664,10,incongruent,0.5015073800000001,1,flanker
665,10,congruent,0.351371887,1,flanker
666,10,congruent,0.368027214,1,flanker
667,10,incongruent,0.351391768,1,flanker
668,10,congruent,0.351346877,1,flanker
669,10,incongruent,0.484897169,1,flanker
670,10,incongruent,0.468123864,1,flanker
671,10,congruent,0.384765406,1,flanker
672,11,incongruent,0.45140011700000005,1,flanker
673,11,congruent,0.334617232,1,flanker
674,11,incongruent,0.451411177,1,flanker
675,11,incongruent,0.45145452799999997,1,flanker
676,11,incongruent,0.41806611099999996,0,flanker
677,11,incongruent,0.36799225,1,flanker
678,11,incongruent,0.48477093000000004,1,flanker
679,11,congruent,0.351251346,1,flanker
680,11,congruent,0.318025828,1,flanker
681,11,congruent,0.434757574,1,flanker
682,11,congruent,0.534894588,1,flanker
683,11,congruent,0.46818940400000003,1,flanker
684,11,congruent,0.368027531,1,flanker
685,11,congruent,0.334609848,1,flanker
686,11,incongruent,0.284624555,1,flanker
687,11,congruent,0.401040079,1,flanker
688,11,incongruent,0.468178926,1,flanker
689,11,incongruent,0.5015249509999999,1,flanker
690,11,incongruent,0.401457176,1,flanker
691,11,congruent,0.40138878,0,flanker
692,11,incongruent,0.501515246,1,flanker
693,11,congruent,0.434784207,1,flanker
694,11,congruent,0.46808236,1,flanker
695,11,incongruent,0.56822785,1,flanker
696,11,congruent,0.38477481999999996,1,flanker
697,11,incongruent,0.317643168,1,flanker
698,11,congruent,0.48488422800000003,1,flanker
699,11,congruent,0.40144597,1,flanker
700,11,incongruent,0.33473636599999995,1,flanker
701,11,congruent,0.368039367,1,flanker
702,11,incongruent,0.38483225099999996,1,flanker
703,11,incongruent,0.434832712,1,flanker
704,11,congruent,0.36807803899999997,1,flanker
705,11,incongruent,0.367980258,1,flanker
706,11,incongruent,0.368072909,0,flanker
707,11,congruent,0.41812279799999996,1,flanker
708,11,incongruent,0.551535453,1,flanker
709,11,incongruent,0.367956077,1,flanker
710,11,congruent,0.484820669,1,flanker
711,11,incongruent,0.43480453399999996,1,flanker
712,11,congruent,0.367973585,1,flanker
713,11,congruent,0.651621035,1,flanker
714,11,incongruent,0.451469048,1,flanker
715,11,incongruent,0.36802018,1,flanker
716,11,congruent,0.35135297400000004,1,flanker
717,11,congruent,0.33460334199999997,1,flanker
718,11,incongruent,0.43472675600000005,0,flanker
719,11,congruent,0.43472042800000005,1,flanker
720,11,incongruent,0.468105758,1,flanker
721,11,incongruent,0.334671151,1,flanker
722,11,congruent,0.468058819,1,flanker
723,11,congruent,0.368061376,1,flanker
724,11,congruent,0.284602656,1,flanker
725,11,incongruent,0.317948167,1,flanker
726,11,congruent,0.301368236,0,flanker
727,11,incongruent,0.401347699,1,flanker
728,11,incongruent,0.468132284,1,flanker
729,11,incongruent,0.33456468300000003,1,flanker
730,11,congruent,0.301331435,1,flanker
731,11,incongruent,0.334677,1,flanker
732,11,congruent,0.434726019,1,flanker
733,11,incongruent,0.451470692,1,flanker
734,11,congruent,0.5681909930000001,1,flanker
735,11,incongruent,0.568352491,1,flanker
736,11,incongruent,0.35133479,0,flanker
737,11,congruent,0.43476277199999996,1,flanker
738,11,incongruent,0.351470683,1,flanker
739,11,congruent,0.384731973,0,flanker
740,11,incongruent,0.384799394,1,flanker
741,11,incongruent,0.368002624,1,flanker
742,11,congruent,0.468168278,1,flanker
743,11,incongruent,0.351343062,1,flanker
744,11,incongruent,0.551613789,1,flanker
745,11,congruent,0.351332823,1,flanker
746,11,incongruent,0.38476673899999997,1,flanker
747,11,incongruent,0.384676098,1,flanker
748,11,incongruent,0.35127029299999996,1,flanker
749,11,incongruent,0.334672533,1,flanker
750,11,congruent,0.35133142900000003,1,flanker
751,11,congruent,0.251285428,0,flanker
752,11,congruent,0.451504961,1,flanker
753,11,congruent,0.334629817,1,flanker
754,11,congruent,0.267820181,1,flanker
755,11,congruent,0.36796560899999997,1,flanker
756,11,incongruent,0.45150029,1,flanker
757,11,congruent,0.46803204699999995,1,flanker
758,11,congruent,0.418052755,1,flanker
759,11,congruent,0.351404707,1,flanker
760,11,incongruent,0.351281401,1,flanker
761,11,incongruent,0.284605867,0,flanker
762,11,incongruent,0.701737162,1,flanker
763,11,congruent,0.368015563,1,flanker
764,11,congruent,0.284545477,1,flanker
765,11,congruent,0.368035168,1,flanker
766,11,incongruent,0.351389573,1,flanker
767,11,congruent,0.367903833,1,flanker
768,11,congruent,0.401406587,1,flanker
769,11,congruent,0.418070382,1,flanker
770,11,congruent,0.3346896,1,flanker
771,11,congruent,0.351385642,1,flanker
772,11,incongruent,0.501534725,1,flanker
773,11,congruent,0.551562799,1,flanker
774,11,incongruent,0.317950307,0,flanker
775,11,incongruent,0.368044889,0,flanker
776,11,incongruent,0.351351081,1,flanker
777,11,incongruent,0.48487083200000003,1,flanker
778,11,congruent,0.30130470600000003,1,flanker
779,11,incongruent,0.334710538,0,flanker
780,11,incongruent,0.53491767,1,flanker
781,11,incongruent,0.284655287,1,flanker
782,11,congruent,0.384746408,1,flanker
783,11,congruent,0.434707744,1,flanker
784,11,incongruent,0.751742387,1,flanker
785,11,congruent,0.401344287,1,flanker
786,11,congruent,0.36800559800000004,1,flanker
787,11,incongruent,0.451494237,1,flanker
788,11,congruent,0.351372797,1,flanker
789,11,congruent,0.351333439,1,flanker
790,11,incongruent,0.41803790500000004,1,flanker
791,11,incongruent,0.384670868,1,flanker
792,11,incongruent,0.36802064100000004,1,flanker
793,11,incongruent,0.318021729,1,flanker
794,11,congruent,0.401404115,1,flanker
795,11,incongruent,0.568312723,1,flanker
796,11,congruent,0.384660658,1,flanker
797,11,congruent,0.367953245,1,flanker
798,11,incongruent,0.451429566,1,flanker
799,11,incongruent,0.518194184,1,flanker
800,11,incongruent,0.551458435,1,flanker
801,11,congruent,0.401436222,1,flanker
802,11,congruent,0.384705133,1,flanker
803,11,congruent,0.6683476020000001,1,flanker
804,11,incongruent,0.451486967,0,flanker
805,11,congruent,0.46819099599999997,1,flanker
806,11,incongruent,0.28462982,0,flanker
807,11,congruent,0.835227425,1,flanker
808,11,congruent,0.41812272899999997,1,flanker
809,11,incongruent,0.384654583,1,flanker
810,11,congruent,0.401389875,0,flanker
811,11,congruent,0.501567206,1,flanker
812,11,incongruent,0.434728108,1,flanker
813,11,incongruent,0.451310143,1,flanker
814,11,congruent,0.3680082,1,flanker
815,11,congruent,0.501480127,1,flanker
816,11,congruent,0.41786246499999996,1,flanker
817,11,congruent,0.36799442499999996,1,flanker
818,11,incongruent,0.434755963,1,flanker
819,11,incongruent,0.468103,1,flanker
820,11,incongruent,0.501533369,1,flanker
821,11,incongruent,0.601577636,1,flanker
822,11,incongruent,0.38450885599999995,1,flanker
823,11,incongruent,0.384621445,1,flanker
824,11,incongruent,0.351309151,0,flanker
825,11,congruent,0.518261598,1,flanker
826,11,incongruent,0.45145444700000004,1,flanker
827,11,incongruent,0.434726996,1,flanker
828,11,incongruent,0.501568343,1,flanker
829,11,congruent,0.468199773,1,flanker
830,11,congruent,0.33439495399999997,1,flanker
831,11,incongruent,0.35130073,0,flanker
832,11,congruent,0.518189396,1,flanker
833,11,congruent,0.384625723,1,flanker
834,11,congruent,0.31796909900000003,1,flanker
835,11,incongruent,0.36805681,1,flanker
836,11,congruent,0.501549284,1,flanker
837,11,congruent,0.384756664,1,flanker
838,11,congruent,0.35143163299999997,1,flanker
839,11,incongruent,0.468044958,1,flanker
840,11,congruent,0.518148914,1,flanker
841,11,congruent,0.401392493,1,flanker
842,11,incongruent,0.301335622,1,flanker
843,11,congruent,0.334666144,1,flanker
844,11,incongruent,0.41801588500000003,1,flanker
845,11,incongruent,0.384707164,1,flanker
846,11,congruent,0.468087553,1,flanker
847,11,congruent,0.36808264300000004,1,flanker
848,11,incongruent,0.33465447,1,flanker
849,11,congruent,0.317973889,1,flanker
850,11,incongruent,0.35123107,1,flanker
851,11,incongruent,0.45147975500000004,1,flanker
852,11,congruent,0.41818178699999997,1,flanker
853,11,incongruent,0.33471457800000004,0,flanker
854,11,congruent,0.751804575,1,flanker
855,11,incongruent,0.368065169,1,flanker
856,11,congruent,0.35137214,0,flanker
857,11,congruent,0.334697809,1,flanker
858,11,congruent,0.384694579,1,flanker
859,11,congruent,0.28459585,1,flanker
860,11,congruent,0.43478526,1,flanker
861,11,incongruent,0.46811594300000003,1,flanker
862,11,congruent,0.418028944,1,flanker
863,11,congruent,0.434820231,1,flanker
864,11,incongruent,0.451494134,1,flanker
865,11,incongruent,0.41811118399999997,1,flanker
866,11,incongruent,0.334622506,1,flanker
867,11,congruent,0.484765979,1,flanker
868,11,incongruent,0.38475991699999995,1,flanker
869,11,incongruent,0.36802687500000003,1,flanker
870,11,congruent,0.367999692,1,flanker
871,11,incongruent,0.401376565,1,flanker
872,11,incongruent,0.351394539,1,flanker
873,11,incongruent,0.317922463,1,flanker
874,11,congruent,0.31795610399999996,1,flanker
875,11,congruent,0.317943193,1,flanker
876,11,congruent,0.351325652,1,flanker
877,11,incongruent,0.36790264100000003,1,flanker
878,11,incongruent,0.451509,1,flanker
879,11,incongruent,0.468141226,1,flanker
880,11,incongruent,0.301317334,1,flanker
881,11,congruent,0.301264809,1,flanker
882,11,incongruent,0.384801466,1,flanker
883,11,incongruent,0.468115295,1,flanker
884,11,incongruent,0.317956482,1,flanker
885,11,congruent,0.301292197,1,flanker
886,11,incongruent,0.451470704,1,flanker
887,11,congruent,0.601564499,1,flanker
888,11,incongruent,0.36808191,1,flanker
889,11,incongruent,0.351304753,1,flanker
890,11,incongruent,0.368015988,1,flanker
891,11,congruent,0.36804897,1,flanker
892,11,congruent,0.41814797600000003,1,flanker
893,11,congruent,0.351403901,1,flanker
894,11,congruent,0.36810896400000004,1,flanker
895,11,congruent,0.334679983,0,flanker
896,11,incongruent,0.434897353,1,flanker
897,11,congruent,0.434761154,1,flanker
898,11,congruent,0.33457036900000003,1,flanker
899,11,incongruent,0.267953982,0,flanker
900,11,incongruent,0.351434818,1,flanker
901,11,congruent,0.351463185,1,flanker
902,11,congruent,0.518166325,1,flanker
903,11,congruent,0.334610469,1,flanker
904,11,incongruent,0.368012223,1,flanker
905,11,congruent,0.334657148,1,flanker
906,11,incongruent,0.301299323,0,flanker
907,11,congruent,0.36808648099999997,1,flanker
908,11,incongruent,0.418152115,1,flanker
909,11,incongruent,0.501512234,1,flanker
910,11,congruent,0.434707301,1,flanker
911,11,congruent,0.334688677,1,flanker
912,11,incongruent,0.28463495,0,flanker
913,11,congruent,0.368069216,1,flanker
914,11,congruent,0.317950541,1,flanker
915,11,incongruent,0.38475132300000003,0,flanker
916,11,incongruent,0.46809045400000004,1,flanker
917,11,congruent,0.38471723100000005,1,flanker
918,11,incongruent,0.334781666,0,flanker
919,11,congruent,0.368070675,1,flanker
920,11,congruent,0.334720646,1,flanker
921,11,incongruent,0.518252786,1,flanker
922,11,incongruent,0.41806430699999997,1,flanker
923,11,incongruent,0.33463312,1,flanker
924,11,incongruent,0.351272845,1,flanker
925,11,congruent,0.48488898399999997,1,flanker
926,11,congruent,0.401423026,1,flanker
927,11,incongruent,0.35128590600000004,1,flanker
928,11,congruent,0.618352658,1,flanker
929,11,congruent,0.351318232,0,flanker
930,11,incongruent,0.468099041,1,flanker
931,11,incongruent,0.334641588,1,flanker
932,11,incongruent,0.418161638,1,flanker
933,11,congruent,0.31795711,1,flanker
934,11,congruent,0.368042302,1,flanker
935,11,incongruent,0.36791503799999997,1,flanker
936,11,congruent,0.318059534,1,flanker
937,11,incongruent,0.334623813,0,flanker
938,11,incongruent,0.28454702800000004,0,flanker
939,11,incongruent,0.501570904,1,flanker
940,11,incongruent,0.367984148,1,flanker
941,11,congruent,0.451471179,1,flanker
942,11,congruent,0.334625306,1,flanker
943,11,congruent,0.384598741,1,flanker
944,11,congruent,0.468065945,1,flanker
945,11,congruent,0.384744794,1,flanker
946,11,incongruent,0.334577836,1,flanker
947,11,congruent,0.317994119,1,flanker
948,11,incongruent,0.418136611,1,flanker
949,11,congruent,0.351356022,1,flanker
950,11,incongruent,0.40134308900000004,1,flanker
951,11,incongruent,0.401515214,1,flanker
952,11,incongruent,0.43478671300000005,1,flanker
953,11,congruent,0.401345034,1,flanker
954,11,incongruent,0.30124627600000004,1,flanker
955,11,incongruent,0.418160192,1,flanker
956,11,incongruent,0.451415603,1,flanker
957,11,congruent,0.33470372200000004,1,flanker
958,11,incongruent,0.351313748,0,flanker
959,11,congruent,0.384813364,1,flanker
960,11,congruent,0.41811408499999997,1,flanker
961,11,incongruent,0.351329256,1,flanker
962,11,congruent,0.367996013,1,flanker
963,11,congruent,0.501523658,1,flanker
964,11,congruent,0.368092307,1,flanker
965,11,congruent,0.367706277,1,flanker
966,11,congruent,0.367916775,0,flanker
967,11,incongruent,0.451370326,1,flanker
968,11,congruent,0.36803349300000004,1,flanker
969,11,incongruent,0.401433109,1,flanker
970,11,congruent,0.401446034,1,flanker
971,11,congruent,0.468129168,1,flanker
972,11,incongruent,0.334651922,0,flanker
973,11,incongruent,0.334667821,1,flanker
974,11,incongruent,0.301268174,0,flanker
975,11,incongruent,0.367936182,0,flanker
976,11,congruent,0.518098125,1,flanker
977,11,congruent,0.38470502,1,flanker
978,11,incongruent,0.384718377,1,flanker
979,11,incongruent,0.434782751,1,flanker
980,11,congruent,0.45133307300000003,1,flanker
981,11,congruent,0.50153225,1,flanker
982,11,congruent,0.685088731,1,flanker
983,11,incongruent,0.418096175,1,flanker
984,11,incongruent,0.468264184,1,flanker
985,11,incongruent,0.601655036,0,flanker
986,11,congruent,0.5349277939999999,1,flanker
987,11,incongruent,0.40145206899999997,1,flanker
988,11,congruent,0.40129727600000004,1,flanker
989,11,incongruent,0.351272448,1,flanker
990,11,incongruent,0.48477355499999997,1,flanker
991,11,congruent,0.735116782,1,flanker
992,11,congruent,0.484807141,1,flanker
993,11,congruent,0.418097785,1,flanker
994,11,incongruent,0.33460106500000003,0,flanker
995,11,congruent,0.501540829,1,flanker
996,11,incongruent,0.351358048,1,flanker
997,11,congruent,0.368007675,1,flanker
998,11,congruent,0.518197901,1,flanker
999,11,incongruent,0.5015477779999999,1,flanker
1000,11,incongruent,0.35143775699999996,1,flanker
1001,11,incongruent,0.43482218899999997,1,flanker
1002,11,congruent,0.351294964,1,flanker
1003,11,congruent,0.418061265,1,flanker
1004,11,incongruent,0.368087489,1,flanker
1005,11,incongruent,0.451513777,1,flanker
1006,11,incongruent,0.434788374,1,flanker
1007,11,congruent,0.38472613699999997,1,flanker
1008,12,congruent,0.568266359,1,flanker
1009,12,congruent,0.468053498,1,flanker
1010,12,congruent,0.35135504500000003,1,flanker
1011,12,congruent,0.384698471,1,flanker
1012,12,incongruent,0.434765446,1,flanker
1013,12,incongruent,0.551494872,1,flanker
1014,12,congruent,0.451460631,1,flanker
1015,12,incongruent,0.7685151,1,flanker
1016,12,incongruent,0.351337349,1,flanker
1017,12,congruent,0.401438892,1,flanker
1018,12,incongruent,0.401374715,1,flanker
1019,12,incongruent,0.46816310499999997,1,flanker
1020,12,congruent,0.401441192,1,flanker
1021,12,congruent,0.484847121,1,flanker
1022,12,congruent,0.484801305,1,flanker
1023,12,incongruent,0.434725598,0,flanker
1024,12,incongruent,0.7351008910000001,1,flanker
1025,12,incongruent,0.568229718,1,flanker
1026,12,congruent,0.334612853,1,flanker
1027,12,congruent,0.45147492699999997,1,flanker
1028,12,incongruent,0.468137175,1,flanker
1029,12,incongruent,0.468264389,1,flanker
1030,12,congruent,0.451411101,0,flanker
1031,12,congruent,0.384732416,1,flanker
1032,12,congruent,0.43477053,1,flanker
1033,12,incongruent,0.668305206,1,flanker
1034,12,incongruent,0.367944097,1,flanker
1035,12,congruent,0.484887993,1,flanker
1036,12,incongruent,0.6016877439999999,1,flanker
1037,12,incongruent,0.7684310809999999,1,flanker
1038,12,incongruent,0.46813667600000003,1,flanker
1039,12,congruent,0.451399516,1,flanker
1040,12,incongruent,0.48484635400000003,1,flanker
1041,12,incongruent,0.518180794,1,flanker
1042,12,incongruent,0.5015288090000001,1,flanker
1043,12,incongruent,0.5682797030000001,1,flanker
1044,12,incongruent,0.618389622,1,flanker
1045,12,congruent,0.434734219,1,flanker
1046,12,incongruent,0.418052543,1,flanker
1047,12,incongruent,0.451495588,1,flanker
1048,12,congruent,0.5015257470000001,1,flanker
1049,12,incongruent,0.5182034280000001,1,flanker
1050,12,incongruent,0.518254597,1,flanker
1051,12,congruent,0.434734947,1,flanker
1052,12,congruent,0.434824295,1,flanker
1053,12,congruent,0.434775138,1,flanker
1054,12,congruent,0.43478236299999995,1,flanker
1055,12,congruent,0.451499497,1,flanker
1056,12,congruent,0.401458452,1,flanker
1057,12,congruent,0.418037762,1,flanker
1058,12,incongruent,0.468096005,1,flanker
1059,12,incongruent,0.5182197159999999,1,flanker
1060,12,incongruent,0.5182131759999999,1,flanker
1061,12,congruent,0.5682281530000001,1,flanker
1062,12,congruent,0.484800391,1,flanker
1063,12,congruent,0.46816108900000003,1,flanker
1064,12,incongruent,0.6016802800000001,1,flanker
1065,12,incongruent,0.384726971,1,flanker
1066,12,congruent,0.518152448,1,flanker
1067,12,incongruent,0.5015676419999999,1,flanker
1068,12,incongruent,0.434720504,1,flanker
1069,12,congruent,0.484795196,1,flanker
1070,12,incongruent,0.4847869,1,flanker
1071,12,congruent,0.484787673,1,flanker
1072,12,incongruent,0.584947116,1,flanker
1073,12,incongruent,0.418078712,1,flanker
1074,12,incongruent,0.484802959,1,flanker
1075,12,incongruent,0.46807335899999997,1,flanker
1076,12,incongruent,0.5181465409999999,1,flanker
1077,12,congruent,0.568271713,1,flanker
1078,12,congruent,0.418091365,1,flanker
1079,12,congruent,0.45142586999999995,1,flanker
1080,12,incongruent,0.451330914,1,flanker
1081,12,congruent,0.634970086,1,flanker
1082,12,congruent,0.6349739759999999,1,flanker
1083,12,congruent,0.5348776319999999,1,flanker
