"subject","task","block","trial","congruency","acc","rt"
"51","flanker",15,6,"incongruent",1,1.113037
"51","flanker",15,7,"incongruent",1,1.216064
"51","flanker",15,8,"congruent",1,1.157959
"51","flanker",15,9,"congruent",1,1.25
"51","flanker",15,10,"incongruent",1,1.043091
"51","flanker",15,11,"congruent",1,0.9331055
"51","flanker",15,12,"congruent",1,1.049072
"51","flanker",16,1,"incongruent",1,1.817993
"51","flanker",16,2,"congruent",1,1.079956
"51","flanker",16,3,"incongruent",1,1.106934
"51","flanker",16,4,"congruent",1,1.105957
"51","flanker",16,5,"congruent",1,1.272949
"51","flanker",16,6,"incongruent",1,0.8280029
"51","flanker",16,7,"congruent",1,1.081055
"51","flanker",16,8,"congruent",1,0.664917
"51","flanker",16,9,"congruent",1,0.802002
"51","flanker",16,10,"incongruent",1,0.802002
"51","flanker",16,11,"incongruent",0,1.640991
"51","flanker",16,12,"incongruent",1,1.830933
"51","flanker",0,1,"incongruent",1,1.755981
"51","flanker",0,2,"incongruent",1,0.947998
"51","flanker",0,3,"incongruent",1,0.7150879
"51","flanker",0,4,"congruent",1,0.9650879
"51","flanker",0,5,"congruent",1,0.9239502
"51","flanker",0,6,"incongruent",1,1.239014
"51","flanker",0,7,"congruent",1,0.9300537
"51","flanker",0,8,"congruent",1,0.6831055
"51","flanker",0,9,"congruent",1,1.005005
"51","flanker",0,10,"incongruent",1,0.8690186
"51","flanker",0,11,"incongruent",1,0.736084
"51","flanker",0,12,"incongruent",1,0.8200684
"51","flanker",1,1,"incongruent",1,1.082031
"51","flanker",1,2,"congruent",1,0.7790527
"51","flanker",1,3,"incongruent",1,0.7890625
"51","flanker",1,4,"incongruent",1,0.7091064
"51","flanker",1,5,"congruent",1,0.782959
"51","flanker",1,6,"incongruent",1,0.9780273
"51","flanker",1,7,"congruent",1,0.8199463
"51","flanker",1,8,"congruent",1,0.6719971
"51","flanker",1,9,"incongruent",1,1.078979
"51","flanker",1,10,"congruent",1,0.7230225
"51","flanker",1,11,"congruent",1,0.822998
"51","flanker",1,12,"incongruent",1,0.8050537
"51","flanker",2,1,"incongruent",1,0.9439697
"51","flanker",2,2,"incongruent",1,0.8110352
"51","flanker",2,3,"congruent",1,0.7189941
"51","flanker",2,4,"incongruent",1,0.5549316
"51","flanker",2,5,"congruent",1,0.6639404
"51","flanker",2,6,"incongruent",1,0.7989502
"51","flanker",2,7,"congruent",1,0.6750488
"51","flanker",2,8,"incongruent",1,0.6600342
"51","flanker",2,9,"congruent",1,0.8059082
"51","flanker",2,10,"congruent",1,0.6949463
"51","flanker",2,11,"congruent",1,1.014893
"51","flanker",2,12,"incongruent",1,0.8059082
"51","flanker",3,1,"congruent",1,0.9639893
"51","flanker",3,2,"incongruent",1,0.8391113
"51","flanker",3,3,"incongruent",1,0.9869385
"51","flanker",3,4,"incongruent",1,0.809082
"51","flanker",3,5,"congruent",1,0.6589355
"51","flanker",3,6,"congruent",1,0.6779785
"51","flanker",3,7,"incongruent",1,0.8120117
"51","flanker",3,8,"incongruent",1,0.7009277
"51","flanker",3,9,"incongruent",0,0.8129883
"51","flanker",3,10,"incongruent",1,1.208008
"51","flanker",3,11,"congruent",1,0.6989746
"51","flanker",3,12,"congruent",1,0.9560547
"51","flanker",4,1,"incongruent",1,1.052979
"51","flanker",4,2,"incongruent",1,0.8129883
"51","flanker",4,3,"congruent",1,0.795166
"51","flanker",4,4,"incongruent",1,0.6508789
"51","flanker",4,5,"congruent",1,0.8200684
"51","flanker",4,6,"congruent",1,0.6879883
"51","flanker",4,7,"congruent",1,0.7648926
"51","flanker",4,8,"congruent",0,0.7219238
"51","flanker",4,9,"congruent",1,1.10083
"51","flanker",4,10,"congruent",1,1.334961
"51","flanker",4,11,"incongruent",1,0.8171387
"51","flanker",4,12,"congruent",1,1.072021
"51","flanker",5,1,"incongruent",1,0.7910156
"51","flanker",5,2,"congruent",1,0.8359375
"51","flanker",5,3,"incongruent",1,1.055176
"51","flanker",5,4,"incongruent",1,0.828125
"51","flanker",5,5,"congruent",1,0.6960449
"51","flanker",5,6,"congruent",1,0.6860352
"51","flanker",5,7,"incongruent",1,0.7468262
"51","flanker",5,8,"congruent",1,0.8718262
"51","flanker",5,9,"congruent",1,0.5852051
"51","flanker",5,10,"congruent",1,1.261963
"51","flanker",5,11,"congruent",1,1.135986
"51","flanker",5,12,"congruent",1,0.7958984
"51","flanker",6,1,"congruent",1,0.8669434
"51","flanker",6,2,"congruent",1,0.6999512
"51","flanker",6,3,"incongruent",1,0.6408691
"51","flanker",6,4,"incongruent",1,0.8310547
"51","flanker",6,5,"congruent",1,0.6760254
"51","flanker",6,6,"congruent",1,0.9260254
"51","flanker",6,7,"congruent",1,0.7719727
"51","flanker",6,8,"incongruent",1,0.8110352
"51","flanker",6,9,"congruent",1,0.657959
"51","flanker",6,10,"congruent",1,0.6599121
"51","flanker",6,11,"incongruent",1,0.6938477
"51","flanker",6,12,"congruent",1,0.7131348
"51","flanker",7,1,"congruent",1,0.8918457
"51","flanker",7,2,"incongruent",1,0.7009277
"51","flanker",7,3,"incongruent",1,0.5180664
"51","flanker",7,4,"congruent",1,0.7858887
"51","flanker",7,5,"congruent",1,0.6779785
"51","flanker",7,6,"congruent",1,0.6560059
"51","flanker",7,7,"incongruent",1,0.8430176
"51","flanker",7,8,"congruent",1,0.6801758
"51","flanker",7,9,"congruent",1,0.7729492
"51","flanker",7,10,"incongruent",1,1.323975
"51","flanker",7,11,"congruent",1,0.6931152
"51","flanker",7,12,"congruent",1,0.7980957
"51","flanker",8,1,"incongruent",1,1.61084
"51","flanker",8,2,"incongruent",1,0.954834
"51","flanker",8,3,"incongruent",0,1.179932
"51","flanker",8,4,"incongruent",1,1.500977
"51","flanker",8,5,"incongruent",1,0.8208008
"51","flanker",8,6,"congruent",1,1.197998
"51","flanker",8,7,"incongruent",1,0.9138184
"51","flanker",8,8,"congruent",1,0.777832
"51","flanker",8,9,"incongruent",1,1.13623
"51","flanker",8,10,"incongruent",1,1.177002
"51","flanker",8,11,"incongruent",1,1.443848
"51","flanker",8,12,"incongruent",1,1.2229
"51","flanker",9,1,"congruent",1,1.271973
"51","flanker",9,2,"congruent",1,1.952881
"51","flanker",9,3,"incongruent",1,1.199951
"51","flanker",9,4,"congruent",1,1.068115
"51","flanker",9,5,"incongruent",1,0.9538574
"51","flanker",9,6,"congruent",1,1.226074
"51","flanker",9,7,"congruent",1,1.036133
"51","flanker",9,8,"congruent",1,1.178955
"51","flanker",9,9,"congruent",1,1.096924
"51","flanker",9,10,"incongruent",1,1.583008
"51","flanker",9,11,"congruent",1,1.076172
"51","flanker",9,12,"congruent",1,1.197998
"51","flanker",10,1,"incongruent",0,1.712158
"51","flanker",10,2,"congruent",1,1.648926
"51","flanker",10,3,"incongruent",1,0.9199219
"51","flanker",10,4,"incongruent",1,1.091064
"51","flanker",10,5,"congruent",1,0.9428711
"51","flanker",10,6,"incongruent",1,1.075195
"51","flanker",10,7,"congruent",1,0.9509277
"51","flanker",10,8,"incongruent",1,0.9299316
"51","flanker",10,9,"congruent",1,1.200195
"51","flanker",10,10,"congruent",1,1.014893
"51","flanker",10,11,"congruent",1,1.677002
"51","flanker",10,12,"incongruent",1,0.9238281
"51","flanker",11,1,"incongruent",1,1.087158
"51","flanker",11,2,"incongruent",1,0.9599609
"51","flanker",11,3,"congruent",1,0.920166
"51","flanker",11,4,"congruent",1,0.9741211
"51","flanker",11,5,"incongruent",1,1.202881
"51","flanker",11,6,"incongruent",1,1.201904
"51","flanker",11,7,"congruent",1,1.019043
"51","flanker",11,8,"congruent",1,1.519043
"51","flanker",11,9,"congruent",1,1.066895
"51","flanker",11,10,"incongruent",1,1.570068
"51","flanker",11,11,"incongruent",1,1.198242
"51","flanker",11,12,"incongruent",1,1.190918
"51","flanker",12,1,"congruent",1,1.354004
"51","flanker",12,2,"congruent",1,0.927002
"51","flanker",12,3,"congruent",1,1.005127
"51","flanker",12,4,"incongruent",1,1.105957
"51","flanker",12,5,"congruent",1,0.8100586
"51","flanker",12,6,"congruent",1,1.069092
"51","flanker",12,7,"congruent",1,1.165039
"51","flanker",12,8,"congruent",1,0.9599609
"51","flanker",12,9,"congruent",1,1.133057
"51","flanker",12,10,"congruent",1,1.045166
"51","flanker",12,11,"incongruent",1,0.9631348
"51","flanker",12,12,"incongruent",1,1.2229
"51","flanker",13,1,"congruent",1,1.472168
"51","flanker",13,2,"congruent",1,0.9379883
"51","flanker",13,3,"congruent",1,0.9968262
"51","flanker",13,4,"congruent",1,1.089844
"51","flanker",13,5,"incongruent",1,1.383057
"51","flanker",13,6,"incongruent",1,1.194092
"51","flanker",13,7,"incongruent",1,0.8669434
"51","flanker",13,8,"congruent",1,1.196045
"51","flanker",13,9,"congruent",1,0.9648438
"51","flanker",13,10,"incongruent",1,0.9240723
"51","flanker",13,11,"incongruent",1,1.220215
"51","flanker",13,12,"incongruent",1,0.9929199
"51","flanker",14,1,"congruent",1,1.082031
"51","flanker",14,2,"incongruent",1,1.24707
"51","flanker",14,3,"congruent",1,0.875
"51","flanker",14,4,"incongruent",1,1.035156
"51","flanker",14,5,"incongruent",1,0.9689941
"51","flanker",14,6,"incongruent",1,0.9921875
"51","flanker",14,7,"congruent",1,1.517822
"51","flanker",14,8,"incongruent",1,1.053955
"51","flanker",14,9,"incongruent",1,1.090088
"51","flanker",14,10,"incongruent",0,1.071045
"51","flanker",14,11,"congruent",1,1.863037
"51","flanker",14,12,"congruent",1,1.279053
"51","flanker",15,1,"incongruent",1,1.340088
"51","flanker",15,2,"congruent",1,2.442871
"51","flanker",15,3,"congruent",1,1.965088
"51","flanker",15,4,"congruent",1,1.166992
"51","flanker",15,5,"congruent",1,1.637939
"51","flanker",15,6,"incongruent",1,1.888916
"51","flanker",15,7,"congruent",1,1.254883
"51","flanker",15,8,"congruent",1,0.9768066
"51","flanker",15,9,"incongruent",1,1.081055
"51","flanker",15,10,"incongruent",1,0.9580078
"51","flanker",15,11,"incongruent",1,0.9909668
"51","flanker",15,12,"incongruent",1,1.01709
"51","flanker",16,1,"incongruent",1,1.084229
"51","flanker",16,2,"incongruent",1,1.200195
"51","flanker",16,3,"congruent",1,1.01001
"51","flanker",16,4,"congruent",1,1.238037
"51","flanker",16,5,"incongruent",1,1.092041
"51","flanker",16,6,"incongruent",1,1.215088
"51","flanker",16,7,"incongruent",1,1.062988
"51","flanker",16,8,"congruent",1,1.169922
"51","flanker",16,9,"congruent",1,1.197021
"51","flanker",16,10,"congruent",1,1.158203
"51","flanker",16,11,"congruent",1,1.065186
"51","flanker",16,12,"incongruent",1,1.035156
"51","flanker",17,1,"congruent",1,1.50708
"51","flanker",17,2,"incongruent",1,1.271973
"51","flanker",17,3,"incongruent",1,2.280029
"51","flanker",17,4,"incongruent",1,1.158936
"51","flanker",17,5,"incongruent",1,1.455078
"51","flanker",17,6,"congruent",1,1.067871
"51","flanker",17,7,"congruent",1,0.954834
"51","flanker",17,8,"incongruent",1,1.239014
"51","flanker",17,9,"congruent",1,0.9589844
"51","flanker",17,10,"incongruent",1,0.9370117
"51","flanker",17,11,"incongruent",1,0.855957
"51","flanker",17,12,"incongruent",1,1.227051
"51","flanker",18,1,"congruent",1,0.9360352
"51","flanker",18,2,"congruent",1,1.056885
"51","flanker",18,3,"congruent",1,1.173096
"51","flanker",18,4,"incongruent",1,1.364014
"51","flanker",18,5,"incongruent",1,0.9309082
"51","flanker",18,6,"incongruent",1,1.589111
"51","flanker",18,7,"incongruent",1,1.37207
"51","flanker",18,8,"congruent",1,1.213135
"51","flanker",18,9,"congruent",1,1.213135
"51","flanker",18,10,"congruent",1,1.266113
"51","flanker",18,11,"congruent",1,1.082031
"51","flanker",18,12,"congruent",1,0.9841309
"51","flanker",19,1,"congruent",1,1.314941
"51","flanker",19,2,"congruent",1,1.192139
"51","flanker",19,3,"incongruent",1,1.077881
"51","flanker",19,4,"incongruent",1,1.646973
"51","flanker",19,5,"congruent",1,1.353027
"51","flanker",19,6,"incongruent",1,1.076172
"51","flanker",19,7,"congruent",1,1.071045
"51","flanker",19,8,"incongruent",1,1.195068
"51","flanker",19,9,"congruent",1,1.305908
"51","flanker",19,10,"congruent",1,1.473877
"51","flanker",19,11,"incongruent",0,1.204102
"78","flanker",1,1,"incongruent",1,1.2425
"78","flanker",1,2,"incongruent",1,1.221603
"78","flanker",1,3,"congruent",1,1.505493
"78","flanker",1,4,"congruent",1,1.3489
"78","flanker",1,5,"incongruent",1,1.056099
"78","flanker",1,6,"congruent",1,0.8988953
"78","flanker",1,7,"congruent",1,1.350296
"78","flanker",1,8,"incongruent",1,1.164001
"78","flanker",1,9,"incongruent",1,1.710297
"78","flanker",1,10,"incongruent",1,1.042801
"78","flanker",1,11,"incongruent",1,1.334099
"78","flanker",1,12,"congruent",1,1.036797
"78","flanker",2,1,"incongruent",1,1.091003
"78","flanker",2,2,"congruent",1,0.8929977
"78","flanker",2,3,"incongruent",1,1.052002
"78","flanker",2,4,"incongruent",1,1.567902
"78","flanker",2,5,"congruent",1,0.8484039
"78","flanker",2,6,"congruent",1,0.9489899
"78","flanker",2,7,"incongruent",1,1.177109
"78","flanker",2,8,"congruent",1,1.044205
"78","flanker",2,9,"incongruent",1,0.8007965
"78","flanker",2,10,"incongruent",1,1.227097
"78","flanker",2,11,"incongruent",1,0.9169922
"78","flanker",2,12,"incongruent",1,0.75
"78","flanker",3,2,"congruent",1,2.300095
"78","flanker",3,3,"congruent",1,1.082108
"78","flanker",3,4,"congruent",1,0.9920044
"78","flanker",3,5,"incongruent",1,0.7809906
"78","flanker",3,6,"congruent",1,0.8588104
"78","flanker",3,7,"congruent",1,1.190796
"78","flanker",3,8,"congruent",1,0.9146118
"78","flanker",3,9,"congruent",1,1.219986
"78","flanker",3,10,"congruent",1,0.743103
"78","flanker",3,11,"congruent",1,1.277008
"78","flanker",3,12,"incongruent",1,0.8482056
"78","flanker",4,1,"congruent",1,1.026505
"78","flanker",4,2,"congruent",1,0.9338989
"78","flanker",4,3,"incongruent",1,1.089401
"78","flanker",4,4,"incongruent",1,0.9189911
"78","flanker",4,5,"congruent",1,0.8165894
"78","flanker",4,6,"incongruent",1,1.36409
"78","flanker",4,7,"incongruent",1,1.099106
"78","flanker",4,8,"incongruent",1,0.6440125
"78","flanker",4,9,"incongruent",1,0.7839966
"78","flanker",4,10,"congruent",1,0.9873962
"78","flanker",4,11,"incongruent",1,1.763092
"78","flanker",4,12,"congruent",1,1.249207
"78","flanker",5,1,"congruent",1,1.020294
"78","flanker",5,2,"congruent",1,0.9328003
"78","flanker",5,3,"congruent",1,0.8038025
"78","flanker",5,4,"congruent",1,0.8981018
"78","flanker",5,5,"incongruent",1,0.913208
"78","flanker",5,6,"incongruent",1,0.8614197
"78","flanker",5,7,"congruent",1,0.7320862
"78","flanker",5,8,"congruent",1,0.7192078
"78","flanker",5,9,"congruent",1,0.8845215
"78","flanker",5,10,"congruent",1,0.7843933
"78","flanker",5,11,"congruent",1,0.9255981
"78","flanker",5,12,"incongruent",1,1.139099
"78","flanker",6,1,"congruent",1,0.9500732
"78","flanker",6,2,"incongruent",1,0.9170837
"78","flanker",6,3,"congruent",1,0.9129028
"78","flanker",6,4,"incongruent",1,0.8510742
"78","flanker",6,5,"congruent",1,0.6881104
"78","flanker",6,6,"congruent",1,0.7122192
"78","flanker",6,7,"incongruent",1,1.249115
"78","flanker",6,8,"congruent",1,0.8499146
"78","flanker",6,9,"incongruent",1,0.8648987
"78","flanker",6,10,"incongruent",1,0.8188171
"78","flanker",6,11,"incongruent",1,0.7648926
"78","flanker",6,12,"congruent",1,0.7676086
"78","flanker",7,1,"incongruent",1,1.110901
"78","flanker",7,2,"congruent",1,0.6722107
"78","flanker",7,3,"incongruent",1,1.184784
"78","flanker",7,4,"congruent",1,0.7988892
"78","flanker",7,5,"incongruent",1,0.9882813
"78","flanker",7,6,"congruent",1,0.6868896
"78","flanker",7,7,"incongruent",1,1.016418
"78","flanker",7,8,"congruent",1,0.8197021
"78","flanker",7,9,"incongruent",1,1.070007
"78","flanker",7,10,"incongruent",1,0.8180847
"78","flanker",7,11,"incongruent",1,0.9039917
"78","flanker",7,12,"congruent",1,1.093994
"78","flanker",8,1,"incongruent",1,1.529602
"78","flanker",8,2,"congruent",1,0.8070984
"78","flanker",8,3,"incongruent",1,1.671906
"78","flanker",8,4,"congruent",1,0.811615
"78","flanker",8,5,"congruent",1,1.44519
"78","flanker",8,6,"congruent",1,1.117096
"78","flanker",8,7,"congruent",1,0.7481995
"78","flanker",8,8,"congruent",1,1.251801
"78","flanker",8,9,"congruent",1,0.6854858
"78","flanker",8,10,"congruent",1,0.7728882
"78","flanker",8,11,"incongruent",1,0.8005981
"78","flanker",8,12,"congruent",1,0.8423157
"78","flanker",9,1,"congruent",1,0.9360046
"78","flanker",9,2,"incongruent",1,0.8417969
"78","flanker",9,3,"incongruent",1,1.142303
"78","flanker",9,4,"congruent",1,0.9567871
"78","flanker",9,5,"congruent",1,0.7558899
"78","flanker",9,6,"incongruent",1,0.9371948
"78","flanker",9,7,"incongruent",1,1.573914
"78","flanker",9,8,"congruent",1,0.680542
"78","flanker",9,9,"incongruent",1,1.060852
"78","flanker",9,10,"congruent",1,0.7261353
"78","flanker",9,11,"incongruent",1,0.8882446
"78","flanker",9,12,"congruent",1,0.6735229
"78","flanker",10,1,"congruent",1,1.101074
"78","flanker",10,2,"incongruent",1,1.333313
"78","flanker",10,3,"congruent",1,0.8630981
"78","flanker",10,4,"incongruent",1,0.9450073
"78","flanker",10,5,"incongruent",1,0.7161255
"78","flanker",10,6,"incongruent",1,0.7299194
"78","flanker",10,7,"incongruent",1,0.6809082
"78","flanker",10,8,"incongruent",1,1.336731
"78","flanker",10,9,"congruent",1,1.492798
"78","flanker",10,10,"congruent",1,0.8845215
"78","flanker",10,11,"incongruent",1,0.6481323
"78","flanker",10,12,"congruent",1,0.677002
"78","flanker",11,1,"congruent",1,1.59021
"78","flanker",11,2,"incongruent",1,0.8013306
"78","flanker",11,3,"congruent",1,1.144104
"78","flanker",11,4,"congruent",1,0.9257813
"78","flanker",11,5,"congruent",1,0.7201538
"78","flanker",11,6,"incongruent",1,0.8551025
"78","flanker",11,7,"congruent",1,0.9603271
"78","flanker",11,8,"incongruent",1,0.7590942
"78","flanker",11,9,"incongruent",1,0.638855
"78","flanker",11,10,"incongruent",1,0.7110596
"78","flanker",11,11,"incongruent",1,0.914978
"78","flanker",11,12,"congruent",1,0.8222046
"78","flanker",12,1,"incongruent",1,0.9477539
"78","flanker",12,2,"incongruent",1,0.9384155
"78","flanker",12,3,"incongruent",1,1.593262
"78","flanker",12,4,"congruent",1,0.93396
"78","flanker",12,5,"congruent",1,0.8937988
"78","flanker",12,6,"incongruent",1,0.8189697
"78","flanker",12,7,"incongruent",1,0.7589722
"78","flanker",12,8,"incongruent",1,0.9262085
"78","flanker",12,10,"incongruent",1,1.012146
"78","flanker",12,11,"congruent",1,1.202515
"78","flanker",12,12,"incongruent",1,1.773132
"78","flanker",13,2,"congruent",1,0.8875122
"78","flanker",13,3,"incongruent",1,1.18689
"78","flanker",13,4,"incongruent",1,0.8911133
"78","flanker",13,5,"incongruent",1,0.65271
"78","flanker",13,6,"congruent",1,0.8688965
"78","flanker",13,7,"congruent",1,1.211914
"78","flanker",13,8,"congruent",1,0.9689941
"78","flanker",13,9,"congruent",1,0.8360596
"78","flanker",13,10,"incongruent",1,1.066284
"78","flanker",13,11,"congruent",1,0.9859619
"78","flanker",13,12,"incongruent",1,0.8060913
"78","flanker",14,2,"congruent",1,0.8881226
"78","flanker",14,3,"congruent",1,0.6901245
"78","flanker",14,4,"incongruent",1,0.8991089
"78","flanker",14,5,"incongruent",1,1.568481
"78","flanker",14,6,"congruent",1,0.8615723
"78","flanker",14,7,"congruent",1,2.298096
"78","flanker",14,8,"incongruent",1,1.472961
"78","flanker",14,9,"incongruent",1,0.9338379
"78","flanker",14,10,"congruent",1,0.6481323
"78","flanker",14,11,"congruent",1,0.5909424
"78","flanker",14,12,"incongruent",1,1.011108
"78","flanker",15,1,"congruent",1,0.855896
"78","flanker",15,2,"incongruent",1,1.534058
"78","flanker",15,4,"incongruent",0,2.101135
"78","flanker",15,8,"incongruent",1,1.770203
"78","flanker",15,9,"congruent",1,1.000061
"78","flanker",15,10,"congruent",1,0.6923828
"78","flanker",15,11,"congruent",1,0.6054077
"78","flanker",15,12,"incongruent",1,0.7669067
"78","flanker",16,1,"congruent",1,0.8345337
"78","flanker",16,2,"congruent",1,0.4607544
"78","flanker",16,3,"incongruent",1,1.035156
"78","flanker",16,4,"incongruent",1,1.03418
"78","flanker",16,5,"incongruent",1,1.274475
"78","flanker",16,6,"incongruent",1,0.8432617
"78","flanker",16,7,"congruent",1,0.6276245
"78","flanker",16,8,"incongruent",1,1.014404
"78","flanker",16,9,"incongruent",1,0.8630981
"78","flanker",16,10,"incongruent",1,0.6902466
"78","flanker",16,12,"congruent",1,0.9228516
"140","flanker",1,1,"incongruent",0,0.4183044
"140","flanker",1,7,"incongruent",0,1.003693
"140","flanker",1,9,"congruent",1,0.5523071
"140","flanker",1,10,"incongruent",0,0.683197
"140","flanker",1,11,"congruent",1,0.7557983
"140","flanker",2,1,"incongruent",0,0.7976074
"140","flanker",2,7,"congruent",1,0.5471039
"140","flanker",2,8,"congruent",1,0.6400909
